"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"191558","AT 2025abvr","23:05:38.793","+17:58:39.95","","","","","ZTF, GOTO","ZTF, GOTO","","GOTO, ZTF","ZTF25abzbdlw","GOTO-N - GOTO-1, P48 - ZTF-Cam","","1","1","","20.4163","r-ZTF","2025-10-18 03:57:15.998","Fritz","","","2025TNSTR4347....1S","","",""
"191557","AT 2025abvq","23:43:13.772","+18:49:48.53","","","","","ZTF, GOTO, ATLAS, LAST","ZTF, GOTO, ATLAS, LAST","","ATLAS, GOTO, LAST, ZTF","ZTF25acaoexz","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, LAST - LAST-Cam, P48 - ZTF-Cam","","1","1","","20.6287","g-ZTF","2025-10-26 07:19:22.998","Fritz","","","2025TNSTR4347....1S","","",""
"191537","AT 2025abvh","21:19:17.026","-22:18:47.47","","","","","ATLAS, MASTER","ATLAS, MASTER","","ATLAS, MASTER","ATLAS25nkt","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, Other - Other","","1","1","","18.74","orange-ATLAS","2025-10-28 18:05:51.648","ATLAS_Bot1","","","2025TNSTR4332....1T","","",""
"191531","AT 2025abvb","03:45:05.939","-54:01:41.90","","","","","ATLAS, GOTO, BlackGEM","ATLAS, GOTO, BlackGEM","","ATLAS, BlackGEM, GOTO","ATLAS25nka","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, BG3 - BlackGEM-Cam3, GOTO-S - GOTO-4, ML1 - MeerLICHT-Cam","","1","1","","18.821","orange-ATLAS","2025-10-28 04:58:11.712","ATLAS_Bot1","","","2025TNSTR4332....1T","","",""
"191527","AT 2025abux","01:00:38.541","+01:21:56.58","","","","","ZTF, GOTO, LAST","ZTF, GOTO, LAST","","GOTO, LAST, ZTF","ZTF25acakbri","GOTO-N - GOTO-1, GOTO-N - GOTO-2, LAST - LAST-Cam, P48 - ZTF-Cam","","1","1","","20.8867","g-ZTF","2025-10-22 06:40:52.999","Fritz","","","2025TNSTR4335....1S","","",""
"191524","AT 2025abuu","01:20:19.090","+29:33:04.87","","","","","ZTF, LAST, GOTO, ATLAS","ZTF, LAST, GOTO, ATLAS","","ATLAS, GOTO, LAST, ZTF","ZTF25acakolm","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-2, LAST - LAST-Cam, P48 - ZTF-Cam","","1","1","","20.7259","g-ZTF","2025-10-25 04:51:18.996","Fritz","","","2025TNSTR4335....1S","","",""
"191523","AT 2025abut","12:03:18.127","+46:41:10.55","","","","","ZTF, WFST","ZTF, WFST","","WFST, ZTF","ZTF25abzufly","P48 - ZTF-Cam, WFST - WFST-WFC","","1","1","","19.6699","r-ZTF","2025-10-24 12:35:50.003","Fritz","","","2025TNSTR4335....1S","","",""
"191496","AT 2025abue","12:07:12.259","+56:03:12.17","","","SDSS J120711.97+560321.3","0.09441","ALeRCE, ATLAS, WFST","ZTF, ATLAS, WFST","","ATLAS, WFST, ZTF","ZTF25acagttq","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, WFST - WFST-WFC","","1","1","","19.0848","r-ZTF","2025-10-27 11:54:14.003","ALeRCE","","","2025TNSTR4308....1M","","",""
"191495","AT 2025abud","12:12:12.468","+57:31:22.40","","","SDSS J121212.52+573122.5","","ALeRCE, WFST, GOTO","ZTF, WFST, GOTO","","GOTO, WFST, ZTF","ZTF25acagttt","GOTO-N - GOTO-2, P48 - ZTF-Cam, WFST - WFST-WFC","","1","1","","19.3582","r-ZTF","2025-10-27 11:54:14.003","ALeRCE","","","2025TNSTR4308....1M","","",""
"191494","AT 2025abuc","11:48:04.351","+55:05:51.58","","","SDSS J114804.74+550552.6","","ALeRCE, ATLAS, GOTO, WFST","ZTF, ATLAS, GOTO, WFST","","ATLAS, GOTO, WFST, ZTF","ZTF25acagttz","ATLAS-MLO - ATLAS-01, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-2, P48 - ZTF-Cam, WFST - WFST-WFC","","1","1","","18.7202","r-ZTF","2025-10-27 11:54:14.003","ALeRCE","","","2025TNSTR4308....1M","","",""
"191487","SN 2025abtw","08:17:02.392","+46:06:08.20","SN Ia","0.061","","","ZTF, ATLAS, GOTO, LAST","ZTF, ATLAS, GOTO, LAST","ZTF","ATLAS, GOTO, LAST, ZTF","ZTF25acamzgr","ATLAS-HKO - ATLAS-02, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-2, LAST - LAST-Cam, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.8014","g-ZTF","2025-10-24 11:38:55.000","Fritz","","","2025TNSTR4320....1S","2025TNSCR4404....1F","",""
"191462","AT 2025absx","09:21:58.975","-02:37:20.22","","","","","GOTO, BlackGEM","GOTO, BlackGEM","","BlackGEM, GOTO","GOTO25jhf","BG2 - BlackGEM-Cam2, BG3 - BlackGEM-Cam3, GOTO-N - GOTO-1, GOTO-N - GOTO-2","","1","1","","19.58","L-GOTO","2025-10-25 06:15:43.488","GOTO_bot","","","2025TNSTR4311....1R","","",""
"191453","AT 2025abso","10:40:16.693","+10:41:54.44","","","","","ZTF, ATLAS, GOTO","ZTF, ATLAS, GOTO","","ATLAS, GOTO, ZTF","ZTF25abxfhie","ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","19.7782","r-ZTF","2025-10-16 12:36:39.000","Fritz","","","2025TNSTR4320....1S","","",""
"191441","AT 2025absc","00:37:17.355","-39:11:25.63","","","","","ATLAS, BlackGEM, GW-MMADS","ATLAS, BlackGEM, GW-MMADS","","ATLAS, BlackGEM, GW-MMADS","ATLAS25niz","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, BG3 - BlackGEM-Cam3, CTIO-4m - DECAM, ML1 - MeerLICHT-Cam","","1","1","","19.06","orange-ATLAS","2025-10-26 21:13:00.192","ATLAS_Bot1","","","2025TNSTR4298....1T","","",""
"191437","AT 2025abry","00:20:45.234","-55:59:03.31","","","","","GOTO, ATLAS","GOTO, ATLAS","","ATLAS, GOTO","GOTO25jgf","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4","","1","1","","19.65","L-GOTO","2025-10-26 12:05:43.872","GOTO_bot","","","2025TNSTR4300....1O","","",""
"191430","SN 2025abrr","10:03:08.862","-15:24:51.06","SN Ic","0.032806","","","ATLAS, ZTF, GOTO","ATLAS, ZTF, GOTO","ZTF","ATLAS, GOTO, ZTF","ATLAS25nhy","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-2, GOTO-S - GOTO-3, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.715","cyan-ATLAS","2025-10-25 15:14:40.416","ATLAS_Bot1","","","2025TNSTR4298....1T","2025TNSCR4568....1D","",""
"191421","AT 2025abrj","06:41:52.290","+42:43:25.28","","","","","ZTF, GOTO, Fink, ATLAS","ZTF, GOTO, ATLAS","","ATLAS, GOTO, ZTF","ZTF25abztkwb","ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","20.1092","g-ZTF","2025-10-24 10:58:04.998","Fritz","","","2025TNSTR4305....1S","","",""
"191396","AT 2025abqk","02:00:38.950","-01:51:11.65","","","","","ZTF, GOTO, ATLAS, LAST","ZTF, GOTO, ATLAS, LAST","","ATLAS, GOTO, LAST, ZTF","ZTF25acaczni","ATLAS-TDO - ATLAS-05, GOTO-S - GOTO-3, LAST - LAST-Cam, P48 - ZTF-Cam","","1","1","","20.3386","r-ZTF","2025-10-25 06:35:34.995","Fritz","","","2025TNSTR4305....1S","","",""
"191387","AT 2025abqb","18:57:49.857","+74:20:56.05","","","","","ZTF, GOTO","ZTF, GOTO","","GOTO, ZTF","ZTF25abylvzf","GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","20.7569","r-ZTF","2025-10-17 03:14:15.999","Fritz","","","2025TNSTR4305....1S","","",""
"191375","AT 2025abpp","02:15:02.913","-07:39:27.14","","","SDSS J021502.96-073926.4","","ALeRCE, ATLAS","ZTF, ATLAS","","ATLAS, ZTF","ZTF25abzldbc","ATLAS-TDO - ATLAS-05, P48 - ZTF-Cam","","1","1","","19.9311","r-ZTF","2025-10-25 06:05:36.001","ALeRCE","","","2025TNSTR4282....1F","","",""
"191359","AT 2025aboz","01:32:11.106","+00:17:53.02","","","","","ATLAS, ZTF, LAST","ATLAS, ZTF, LAST","","ATLAS, LAST, ZTF","ATLAS25nht","ATLAS-TDO - ATLAS-05, LAST - LAST-Cam, P48 - ZTF-Cam","","1","1","","19.917","wide-ATLAS","2025-10-24 00:07:18.912","ATLAS_Bot1","","","2025TNSTR4283....1T","","",""
"191348","AT 2025aboo","08:06:41.597","+05:48:35.75","","","","","ZTF, GOTO","ZTF, GOTO","","GOTO, ZTF","ZTF25acagqub","GOTO-N - GOTO-1, P48 - ZTF-Cam","","1","1","","20.6244","r-ZTF","2025-10-20 11:26:32.003","Fritz","","","2025TNSTR4289....1S","","",""
"191320","AT 2025abnn","00:32:15.715","+26:04:53.41","","","","","LAST, GOTO","LAST, GOTO","","GOTO, LAST","","GOTO-N - GOTO-2, GOTO-S - GOTO-3, LAST - LAST-Cam","","1","1","","20.28","Clear-","2025-09-26 21:29:22.560","LAST_Bot1","","","2025TNSTR4274....1K","","",""
"191309","AT 2025abnc","00:30:01.357","-34:57:54.77","","","","","GOTO, ATLAS","GOTO, ATLAS","","ATLAS, GOTO","GOTO25jcr","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4","","1","1","","19.6","L-GOTO","2025-10-20 12:10:52.320","GOTO_bot","","","2025TNSTR4270....1O","","",""
"191307","AT 2025abna","22:54:04.926","-19:47:52.75","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS, GOTO","ATLAS25nhj","ATLAS-STH - ATLAS-03, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-1, GOTO-N - GOTO-2","","1","1","","19.731","wide-ATLAS","2025-10-22 21:28:54.912","ATLAS_Bot1","","","2025TNSTR4268....1T","","",""
"191298","AT 2025abmr","10:42:03.022","+08:31:29.36","","","SDSS J104203.04+083127.9","","ALeRCE, ATLAS, GOTO","ZTF, ATLAS, GOTO","","ATLAS, GOTO, ZTF","ZTF25abzujvi","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","20.2119","g-ZTF","2025-10-24 11:58:17.003","ALeRCE","","","2025TNSTR4267....1M","","",""
"191290","AT 2025abmj","11:32:32.000","+48:21:51.92","","","","","ZTF, ATLAS, WFST","ZTF, ATLAS, WFST","","ATLAS, WFST, ZTF","ZTF25abztvud","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, WFST - WFST-WFC","","1","1","","18.9135","g-ZTF","2025-10-24 11:47:25.002","Fritz","","","2025TNSTR4277....1S","","",""
"191289","AT 2025abmi","11:59:53.251","+44:20:34.19","","","","","ZTF, GOTO","ZTF, GOTO","","GOTO, ZTF","ZTF25abzufwp","GOTO-N - GOTO-1, P48 - ZTF-Cam","","1","1","","19.7458","r-ZTF","2025-10-24 12:35:50.003","Fritz","","","2025TNSTR4277....1S","","",""
"191285","AT 2025abme","10:36:58.324","+47:13:09.80","","","","","ZTF, WFST","ZTF, WFST","","WFST, ZTF","ZTF25abyshln","P48 - ZTF-Cam, WFST - WFST-WFC","","1","1","","19.7909","r-ZTF","2025-10-18 11:23:11.002","Fritz","","","2025TNSTR4277....1S","","",""
"191265","AT 2025ablk","05:55:16.336","-50:28:00.60","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS, GOTO","ATLAS25nfo","ATLAS-CHL - ATLAS-04, GOTO-S - GOTO-3, GOTO-S - GOTO-4","","1","1","","18.943","orange-ATLAS","2025-10-19 05:56:29.184","ATLAS_Bot1","","","2025TNSTR4268....1T","","",""
"191258","AT 2025abld","00:06:18.864","-72:06:42.80","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS, GOTO","ATLAS25nfj","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4","","1","1","","19.479","cyan-ATLAS","2025-10-23 21:31:08.832","ATLAS_Bot1","","","2025TNSTR4268....1T","","",""
"191257","AT 2025ablc","02:53:39.911","-41:13:02.69","","","","","ATLAS, GOTO, MASTER","ATLAS, GOTO, MASTER","","ATLAS, GOTO, MASTER","ATLAS25nfi","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4, Other - Other","","1","1","","19.063","cyan-ATLAS","2025-10-23 21:40:48.576","ATLAS_Bot1","","","2025TNSTR4268....1T","","",""
"191225","SN 2025abjx","10:51:22.654","-09:30:33.89","SN II","0.055","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF25abyhfpx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.6436","r-ZTF","2025-10-20 12:56:06.999","Fritz","","","2025TNSTR4260....1S","2025TNSCR4326....1S","",""
"191139","AT 2025abgp","01:26:42.717","-16:58:35.49","","","","","ATLAS, DESIRT, GOTO","ATLAS, DESIRT, GOTO","","ATLAS, DESIRT, GOTO","ATLAS25ndi","ATLAS-MLO - ATLAS-01, ATLAS-TDO - ATLAS-05, CTIO-4m - DECAM, GOTO-S - GOTO-3, GOTO-S - GOTO-4","","1","1","","19.145","wide-ATLAS","2025-10-23 00:02:27.744","ATLAS_Bot1","","","2025TNSTR4251....1T","","",""
"191138","AT 2025abgo","22:56:31.538","+03:55:24.14","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS, GOTO","ATLAS25ndh","ATLAS-STH - ATLAS-03, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-1","","1","1","","19.49","wide-ATLAS","2025-10-22 22:24:43.776","ATLAS_Bot1","","","2025TNSTR4251....1T","","",""
"191130","AT 2025abgg","01:42:58.678","+51:14:01.44","","","","","XOSS, ATLAS, ZTF, Fink, GOTO","XOSS, ATLAS, ZTF, GOTO","","ATLAS, GOTO, XOSS, ZTF","KATS25U016","ATLAS-MLO - ATLAS-01, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-2, Other - Other, P48 - ZTF-Cam","","1","1","","19.48","Clear-","2025-10-22 18:22:39.936","XOSS_Bot0","","","2025TNSTR4258....1X","","",""
"191117","AT 2025abft","10:04:33.573","+13:33:51.03","","","","","ZTF, WFST","ZTF, WFST","","WFST, ZTF","ZTF25abzjtmo","P48 - ZTF-Cam, WFST - WFST-WFC","","1","1","","20.2655","g-ZTF","2025-10-18 11:56:03.998","Fritz","","","2025TNSTR4243....1S","","",""
"191114","AT 2025abfq","10:59:35.794","+16:34:38.63","","","","","ZTF, GOTO","ZTF, GOTO","","GOTO, ZTF","ZTF25abxyyms","GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","19.7663","r-ZTF","2025-10-18 12:40:44.999","Fritz","","","2025TNSTR4243....1S","","",""
"191108","AT 2025abfk","10:03:19.249","+54:41:11.14","","","","","ATLAS, WFST","ATLAS, WFST","","ATLAS, WFST","ATLAS25ncm","ATLAS-MLO - ATLAS-01, ATLAS-TDO - ATLAS-05, WFST - WFST-WFC","","1","1","","18.213","cyan-ATLAS","2025-10-21 15:11:20.832","ATLAS_Bot1","","","2025TNSTR4238....1T","","",""
"191100","AT 2025abfc","23:08:01.565","-11:48:19.66","","","","","ATLAS, GOTO, YSE, GW-MMADS","ATLAS, GOTO, Pan-STARRS, GW-MMADS","","ATLAS, GOTO, GW-MMADS, Pan-STARRS","ATLAS25nbz","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, CTIO-4m - DECAM, GOTO-N - GOTO-1, GOTO-S - GOTO-3, PS2 - GPC2","","1","1","","19.337","cyan-ATLAS","2025-10-21 20:33:12.096","ATLAS_Bot1","","","2025TNSTR4238....1T","","",""
"191097","SN 2025abez","23:44:39.907","-27:03:19.28","SN Ia","0.117","","","ZTF, Fink, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF25abzbaeu","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","SOAR - Goodman","1","1","","20.0911","g-ZTF","2025-10-20 04:40:49.002","Fritz","","","2025TNSTR4243....1S","2025TNSCR4296....1C","",""
"191089","AT 2025aber","11:05:32.531","+26:55:30.39","","","","","ZTF, GOTO","ZTF, GOTO","","GOTO, ZTF","ZTF25abyshms","GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","19.7885","g-ZTF","2025-10-21 12:00:01.002","Fritz","","","2025TNSTR4243....1S","","",""
"191085","AT 2025aben","10:58:55.368","+37:06:25.40","","","","","ATLAS, ZTF, GOTO, Pan-STARRS, WFST","ATLAS, ZTF, GOTO, Pan-STARRS, WFST","","ATLAS, GOTO, Pan-STARRS, WFST, ZTF","ATLAS25nbs","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS1 - GPC1, WFST - WFST-WFC","","1","1","","18.169","cyan-ATLAS","2025-10-21 14:27:29.952","ATLAS_Bot1","","","2025TNSTR4220....1T","","",""
"191063","AT 2025abdr","10:48:08.316","+18:36:16.95","","","SDSS J104808.43+183615.1","0.04606","ALeRCE, ATLAS, Pan-STARRS, GOTO","ZTF, ATLAS, Pan-STARRS, GOTO","","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF25abyhaem","ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","","1","1","","18.9955","g-ZTF","2025-10-20 12:33:31.997","ALeRCE","","","2025TNSTR4218....1M","","",""
"191056","AT 2025abdk","11:33:14.372","+42:04:31.63","","","","","ZTF, WFST","ZTF, WFST","","WFST, ZTF","ZTF25abysqys","P48 - ZTF-Cam, WFST - WFST-WFC","","1","1","","20.0133","g-ZTF","2025-10-21 11:55:16.003","Fritz","","","2025TNSTR4230....1S","","",""
"191054","SN 2025abdi","12:11:21.282","+19:05:05.33","SN Ia","0.025327","","","ZTF, ATLAS, GOTO","ZTF, ATLAS, GOTO","ZTF","ATLAS, GOTO, ZTF","ZTF25abyhgdc","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-2, P48 - ZTF-Cam","P200 - NGPS","1","1","","17.4351","r-ZTF","2025-10-20 13:01:13.995","Fritz","","","2025TNSTR4230....1S","2025TNSCR4331....1R","",""
"190994","AT 2025abba","22:40:10.286","-00:46:50.86","","","","","YSE, GOTO, ATLAS, ZTF, GW-MMADS","Pan-STARRS, GOTO, ATLAS, ZTF, GW-MMADS","","ATLAS, GOTO, GW-MMADS, Pan-STARRS, ZTF","PS25ihb","ATLAS-STH - ATLAS-03, ATLAS-TDO - ATLAS-05, CTIO-4m - DECAM, GOTO-N - GOTO-1, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS2 - GPC2","","1","1","","19.56","i-P1","2025-10-19 06:41:49.920","YSE_Bot1","","","2025TNSTR4209....1J","","",""
"190959","SN 2025aazr","09:18:19.289","-08:50:37.70","SN Ia","0.04","","","ZTF, GOTO, ATLAS, BlackGEM","ZTF, GOTO, ATLAS, BlackGEM","ZTF","ATLAS, BlackGEM, GOTO, ZTF","ZTF25abxrfik","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, BG2 - BlackGEM-Cam2, GOTO-N - GOTO-2, GOTO-S - GOTO-3, ML1 - MeerLICHT-Cam, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.0284","g-ZTF","2025-10-18 12:07:13.995","BTSbot_bot","","","2025TNSTR4212....1R","2025TNSCR4234....1F","",""
"190950","AT 2025aazi","09:41:58.095","+75:03:36.72","","","","","ZTF, GOTO, ATLAS","ZTF, GOTO, ATLAS","","ATLAS, GOTO, ZTF","ZTF25abxpson","ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","20.3522","r-ZTF","2025-10-13 10:53:06.002","Fritz","","","2025TNSTR4211....1S","","",""
"190945","AT 2025aazd","00:00:10.000","-29:09:49.74","","","","","ATLAS, GW-MMADS","ATLAS, GW-MMADS","","ATLAS, GW-MMADS","ATLAS25mzf","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, CTIO-4m - DECAM","","1","1","","19.176","cyan-ATLAS","2025-10-19 09:13:13.152","ATLAS_Bot1","","","2025TNSTR4197....1T","","",""
"190944","AT 2025aazc","23:25:10.821","-21:01:44.61","","","","","ZTF, GOTO, ATLAS, GW-MMADS","ZTF, GOTO, ATLAS, GW-MMADS","","ATLAS, GOTO, GW-MMADS, ZTF","ZTF25abxtgii","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, CTIO-4m - DECAM, GOTO-S - GOTO-3, P48 - ZTF-Cam","","1","1","","19.4943","g-ZTF","2025-10-20 04:40:49.002","Fritz","","","2025TNSTR4211....1S","","",""
"190933","AT 2025aayr","23:35:35.711","-22:27:18.95","","","","","ZTF, GW-MMADS","ZTF, GW-MMADS","","GW-MMADS, ZTF","ZTF25abyalcp","CTIO-4m - DECAM, P48 - ZTF-Cam","","1","1","","20.6514","r-ZTF","2025-10-13 05:21:19.002","Fritz","","","2025TNSTR4211....1S","","",""
"190927","AT 2025aayl","08:18:00.779","+23:19:18.16","","","SDSS J081800.92+231915.6","0.09836644","ALeRCE, ATLAS, GOTO","ZTF, ATLAS, GOTO","","ATLAS, GOTO, ZTF","ZTF25abxjtkv","ATLAS-HKO - ATLAS-02, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","19.3393","g-ZTF","2025-10-19 10:28:17.003","ALeRCE","","","2025TNSTR4181....1F","","",""
"190919","AT 2025aayd","21:17:11.792","-22:14:02.60","","","","","ATLAS, GOTO, MASTER","ATLAS, GOTO, MASTER","","ATLAS, GOTO, MASTER","ATLAS25myf","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4, Other - Other","","1","1","","19.013","cyan-ATLAS","2025-10-19 19:25:11.424","ATLAS_Bot1","","","2025TNSTR4182....1T","","",""
"190915","SN 2025aaxz","09:44:34.863","+55:45:43.55","SN II","0.025443","","","ZTF, ATLAS, WFST","ZTF, ATLAS, WFST","ZTF","ATLAS, WFST, ZTF","ZTF25abxxkod","ATLAS-MLO - ATLAS-01, ATLAS-TDO - ATLAS-05, P48 - ZTF-Cam, WFST - WFST-WFC","P60 - SEDM","1","1","","18.9293","g-ZTF","2025-10-19 10:20:46.003","Fritz","","","2025TNSTR4191....1S","2025TNSCR4294....1S","",""
"190911","AT 2025aaxv","12:16:47.981","+30:21:57.88","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS, ZTF","ZTF18aaisaqo","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","","1","1","","19.062","r-ZTF","2025-10-19 12:53:14.000","Fritz","","","2025TNSTR4191....1S","","",""
"190909","AT 2025aaxt","11:07:39.856","+01:47:02.36","","","","","ZTF, GOTO","ZTF, GOTO","","GOTO, ZTF","ZTF25abxrmxp","GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","18.53","r-ZTF","2025-10-18 12:58:46.001","Fritz","","","2025TNSTR4191....1S","","",""
"190897","AT 2025aaxh","10:59:42.551","+23:23:14.00","","","","","ATLAS, GOTO, Pan-STARRS","ATLAS, GOTO, Pan-STARRS","","ATLAS, GOTO, Pan-STARRS","ATLAS25mxu","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-N - GOTO-2, PS2 - GPC2","","1","1","","17.421","orange-ATLAS","2025-10-19 14:58:11.136","ATLAS_Bot1","","","2025TNSTR4182....1T","","",""
"190873","AT 2025aawk","00:25:33.678","+02:16:17.57","","","","","ZTF, ATLAS, GOTO, LAST","ZTF, ATLAS, GOTO, LAST","","ATLAS, GOTO, LAST, ZTF","ZTF25abubydw","ATLAS-STH - ATLAS-03, ATLAS-TDO - ATLAS-05, GOTO-N - GOTO-1, LAST - LAST-Cam, P48 - ZTF-Cam","","1","1","","20.7218","g-ZTF","2025-09-26 07:55:02.997","Fritz","","","2025TNSTR4191....1S","","",""
"190844","SN 2025aavh","23:10:02.819","-27:35:08.21","SN Ia","0.066","WISEA J231002.03-273504.3","","ALeRCE, ATLAS, GOTO, Fink, Pan-STARRS","ZTF, ATLAS, GOTO, Pan-STARRS","None","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF25abxlbva","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-2, GOTO-S - GOTO-4, P48 - ZTF-Cam, PS1 - GPC1","NOT - ALFOSC","1","1","","19.5294","r-ZTF","2025-10-18 04:01:35.000","ALeRCE","","","2025TNSTR4169....1F","2025TNSCR4292....1S","",""
"190838","AT 2025aavb","12:34:23.036","+33:01:49.40","","","SDSS J123423.10+330149.2","","ALeRCE, GOTO","ZTF, GOTO","","GOTO, ZTF","ZTF25abxrmtq","GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","18.7565","r-ZTF","2025-10-18 12:55:44.000","ALeRCE","","","2025TNSTR4169....1F","","",""
"190744","TDE 2025aarm","04:32:12.399","-05:22:39.51","TDE","0.01368","","","GOTO, BlackGEM, ATLAS, Pan-STARRS","GOTO, BlackGEM, ATLAS, Pan-STARRS","StarDestroyers","ATLAS, BlackGEM, GOTO, Pan-STARRS","GOTO25iqe","ATLAS-TDO - ATLAS-05, BG4 - BlackGEM-Cam4, GOTO-N - GOTO-1, GOTO-N - GOTO-2, PS2 - GPC2","FTN - FLOYDS-N","1","1","","18.96","L-GOTO","2025-10-01 04:08:21.408","GOTO_bot","","","2025TNSTR4156....1O","2025TNSCR4374....1N","",""
"190727","AT 2025aaqv","04:06:39.545","-64:17:10.70","","","","","ATLAS, GOTO, BlackGEM","ATLAS, GOTO, BlackGEM","","ATLAS, BlackGEM, GOTO","ATLAS25muu","ATLAS-CHL - ATLAS-04, BG2 - BlackGEM-Cam2, GOTO-S - GOTO-4, ML1 - MeerLICHT-Cam","","1","1","","18.862","orange-ATLAS","2025-10-14 05:53:30.336","ATLAS_Bot1","","","2025TNSTR4155....1T","","",""
"190716","AT 2025aaql","23:19:53.438","-15:17:50.26","","","","","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF, ATLAS, GOTO, Pan-STARRS","","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF25abwovtu","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS1 - GPC1","","1","1","","19.9896","g-ZTF","2025-10-12 05:31:51.000","Fritz","","","2025TNSTR4164....1S","","",""
"190634","AT 2025aapi","11:11:15.042","+15:44:42.95","","","","","ZTF, GOTO","ZTF, GOTO","","GOTO, ZTF","ZTF25abxfivk","GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","18.9223","r-ZTF","2025-10-16 12:52:02.003","Fritz","","","2025TNSTR4149....1S","","",""
